Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 14:30:00+00:00,263.6619873046875,221.97000122070312,246.86000061035156,516.0499877929688,1239.6300048828125,263.8299865722656,222.3699951171875,253.3300018310547,517.5599975585938,1241.699951171875,262.510009765625,220.77000427246094,244.67999267578125,514.0999755859375,1236.4000244140625,263.4599914550781,221.6999969482422,252.4550018310547,514.85498046875,1238.1700439453125,4721265,6236489,6709749,1652036,436881
2025-10-21 15:30:00+00:00,263.1700134277344,222.97500610351562,249.5800018310547,515.72998046875,1241.7049560546875,264.5350036621094,223.14999389648438,250.27000427246094,516.2100219726562,1244.1500244140625,263.0801086425781,221.52000427246094,246.4600067138672,515.5499877929688,1239.487548828125,263.6700134277344,221.9600067138672,246.85000610351562,516.0759887695312,1239.6700439453125,5514253,5438723,4494131,1015481,436101
2025-10-21 16:30:00+00:00,263.3265075683594,221.5449981689453,252.10499572753906,514.2100219726562,1240.9449462890625,263.6799011230469,223.32000732421875,252.94000244140625,515.889892578125,1243.9300537109375,262.8475036621094,221.15499877929688,248.0500030517578,513.0399780273438,1239.425537109375,263.1600036621094,222.97000122070312,249.5749969482422,515.72998046875,1241.739990234375,2671606,5352732,5059000,1727603,349290
2025-10-21 17:30:00+00:00,263.44989013671875,222.5843048095703,252.75,516.0150146484375,1241.3299560546875,264.04998779296875,222.6649932861328,253.27200317382812,516.4400024414062,1243.6199951171875,262.1499938964844,221.52000427246094,251.1199951171875,513.6400146484375,1240.77001953125,263.3258056640625,221.5449981689453,252.0800018310547,514.2349853515625,1240.9140625,3718095,3617774,2560589,1385330,341540
2025-10-21 18:30:00+00:00,263.0849914550781,222.4600067138672,252.19500732421875,517.1950073242188,1240.969970703125,263.7381896972656,223.14990234375,253.0399932861328,517.6300048828125,1243.989990234375,262.95001220703125,222.24009704589844,251.94000244140625,515.8800048828125,1239.9000244140625,263.4495849609375,222.58999633789062,252.7449951171875,516.0399780273438,1241.39501953125,3430980,3906114,1428354,2009027,591637
2025-10-21 19:30:00+00:00,262.8399963378906,222.02999877929688,251.32000732421875,517.739990234375,1241.780029296875,263.2099914550781,222.49130249023438,252.3300018310547,518.3499755859375,1243.000244140625,262.4700012207031,221.9499969482422,251.27000427246094,516.97998046875,1239.0,263.0950012207031,222.4600067138672,252.22000122070312,517.1599731445312,1240.3489990234375,3493018,3551617,1673729,1583770,772283
2025-10-22 13:30:00+00:00,260.0498962402344,217.4499969482422,253.89999389648438,523.4650268554688,1122.72998046875,262.8500061035156,220.0050048828125,257.0799865722656,524.2100219726562,1157.5,259.7200012207031,217.3300018310547,253.6649932861328,519.0700073242188,1122.3900146484375,262.7900085449219,219.42999267578125,255.0399932861328,521.1500244140625,1143.3599853515625,9155667,10490922,5033181,4145652,5915248
2025-10-22 14:30:00+00:00,258.4299011230469,218.73989868164062,253.67999267578125,522.7100219726562,1117.4200439453125,261.1300048828125,218.9600067138672,257.17999267578125,525.219970703125,1125.469970703125,257.6401062011719,216.91000366210938,252.8699951171875,521.2000122070312,1114.6500244140625,260.0,217.43800354003906,253.9250030517578,523.510009765625,1123.280029296875,5930214,6425894,3974722,2936035,2607312
2025-10-22 15:30:00+00:00,258.54998779296875,218.97000122070312,252.4600067138672,523.0050048828125,1119.0150146484375,259.489990234375,219.75999450683594,254.8300018310547,524.1699829101562,1124.52001953125,258.04998779296875,218.3800048828125,252.27999877929688,522.0800170898438,1115.783447265625,258.45001220703125,218.74000549316406,253.72000122070312,522.6920166015625,1117.385009765625,3763921,3499390,2073807,1597372,1299285
2025-10-22 16:30:00+00:00,256.69140625,217.8000030517578,251.58999633789062,520.5546264648438,1115.4449462890625,258.7699890136719,219.05999755859375,252.77000427246094,523.469970703125,1119.5399169921875,256.29998779296875,217.47999572753906,250.4510040283203,520.0999755859375,1112.51904296875,258.54998779296875,218.9600067138672,252.41000366210938,523.0599975585938,1118.9200439453125,4679141,4014663,1843035,1956352,1209837
2025-10-22 17:30:00+00:00,256.5509948730469,217.30499267578125,251.97109985351562,519.3300170898438,1123.3599853515625,257.0798034667969,217.80999755859375,252.22000122070312,520.4600219726562,1123.6800537109375,255.42999267578125,216.52000427246094,250.62420654296875,517.7100219726562,1114.5,256.6700134277344,217.78500366210938,251.5800018310547,520.4600219726562,1115.43994140625,4221043,4435868,1352067,1278842,1022550
2025-10-22 18:30:00+00:00,257.510009765625,218.27000427246094,252.44000244140625,520.010009765625,1116.2950439453125,257.67999267578125,218.3300018310547,252.75999450683594,520.1795043945312,1125.8499755859375,256.1400146484375,217.00999450683594,251.57640075683594,518.9550170898438,1115.5999755859375,256.54998779296875,217.30499267578125,251.97000122070312,519.3400268554688,1123.1400146484375,3195141,3707985,1246308,1171299,964885
2025-10-22 19:30:00+00:00,258.42999267578125,217.97000122070312,252.52000427246094,520.47998046875,1116.68994140625,258.80999755859375,218.3800048828125,252.75999450683594,520.9754028320312,1121.4722900390625,257.42999267578125,217.54100036621094,251.67999267578125,519.5999755859375,1115.157958984375,257.5199890136719,218.2899932861328,252.39999389648438,520.030029296875,1116.5400390625,4263522,3486824,1323816,1455128,1005395
2025-10-23 13:30:00+00:00,259.4798889160156,219.88560485839844,254.6300048828125,521.4050903320312,1110.844970703125,260.1799011230469,220.80999755859375,255.86000061035156,523.2000122070312,1127.8284912109375,258.0101013183594,218.17999267578125,252.76829528808594,518.6300048828125,1106.8900146484375,259.8900146484375,218.94500732421875,253.85000610351562,522.2999877929688,1126.9000244140625,6251007,7973740,2944025,2797429,2028338
2025-10-23 14:30:00+00:00,259.3999938964844,220.27139282226562,254.8249969482422,523.158203125,1105.369873046875,259.67999267578125,220.64999389648438,255.61000061035156,523.2349853515625,1115.47998046875,258.7300109863281,219.75,253.9499969482422,521.2550048828125,1103.52001953125,259.4200134277344,219.91000366210938,254.64959716796875,521.3499755859375,1110.7501220703125,2852790,3341363,1090464,1388216,867873
2025-10-23 15:30:00+00:00,260.0400085449219,220.07000732421875,255.35009765625,522.489990234375,1108.5450439453125,260.6199035644531,220.36000061035156,255.57989501953125,523.9500122070312,1108.6400146484375,259.0834045410156,219.3914031982422,254.22000122070312,521.4500122070312,1099.72998046875,259.3999938964844,220.26499938964844,254.8699951171875,523.1699829101562,1105.0,3168121,2236159,1033282,1129335,1203518
2025-10-23 16:30:00+00:00,259.8599853515625,219.77499389648438,254.61000061035156,522.0599975585938,1111.3299560546875,260.54998779296875,220.68380737304688,255.47999572753906,523.1099853515625,1116.5,259.5199890136719,219.75,254.41000366210938,521.6300048828125,1107.1099853515625,260.04998779296875,220.05999755859375,255.38999938964844,522.510009765625,1108.4959716796875,2574209,2049627,1062244,856388,834786
2025-10-23 17:30:00+00:00,259.9700012207031,220.60000610351562,255.3699951171875,523.1900024414062,1116.06005859375,260.42498779296875,220.7198028564453,255.38400268554688,523.3150024414062,1117.280029296875,259.8299865722656,219.6999969482422,254.58999633789062,522.010009765625,1111.3399658203125,259.8800048828125,219.76010131835938,254.64999389648438,522.0900268554688,1111.725341796875,3320192,2077692,621593,866501,524860
2025-10-23 18:30:00+00:00,259.8999938964844,220.96499633789062,254.4199981689453,522.5700073242188,1115.280029296875,260.0199890136719,221.2198028564453,255.38499450683594,523.6199951171875,1117.780029296875,259.6199951171875,220.25,254.2899932861328,522.3499755859375,1113.330078125,259.9700012207031,220.58999633789062,255.36500549316406,523.1699829101562,1116.0980224609375,2237171,2865120,1475381,1159348,465731
2025-10-23 19:30:00+00:00,259.5799865722656,221.08999633789062,253.74000549316406,520.6749877929688,1113.199951171875,260.04998779296875,221.3000030517578,254.5377960205078,522.9299926757812,1117.2900390625,259.0799865722656,220.6699981689453,253.30999755859375,520.1400146484375,1113.0,259.9100036621094,220.97000122070312,254.44000244140625,522.489990234375,1115.5999755859375,3143856,4595149,2016241,1863494,533684
2025-10-24 13:30:00+00:00,260.94140625,223.47999572753906,261.1499938964844,523.114990234375,1108.703125,261.6199951171875,224.63999938964844,262.510009765625,525.0499877929688,1114.5,259.17999267578125,221.89999389648438,256.1000061035156,520.7100219726562,1096.4749755859375,261.19000244140625,221.97000122070312,257.29998779296875,522.489990234375,1111.0,7287527,9977748,5691820,3190181,1731700
2025-10-24 14:30:00+00:00,263.2799987792969,223.7899932861328,261.2349853515625,523.2050170898438,1098.5152587890625,263.3599853515625,224.07000732421875,261.4649963378906,523.780029296875,1108.9798583984375,260.7900085449219,222.8704071044922,259.6499938964844,522.0,1094.510009765625,260.94000244140625,223.47000122070312,261.1499938964844,523.030029296875,1108.9798583984375,5490920,5240667,2223302,1462281,993238
2025-10-24 15:30:00+00:00,263.5799865722656,224.76519775390625,261.4150085449219,523.9400024414062,1102.2320556640625,264.0299987792969,224.83880615234375,261.6300048828125,523.9400024414062,1102.7799072265625,262.95001220703125,223.47000122070312,260.6300048828125,522.1400146484375,1095.1099853515625,263.2900085449219,223.8000030517578,261.260009765625,523.2000122070312,1098.75,4458666,4956732,1411885,1041340,634239
2025-10-24 16:30:00+00:00,263.6099853515625,224.83999633789062,261.80999755859375,523.7849731445312,1102.250244140625,263.7099914550781,225.25999450683594,262.2200012207031,525.02001953125,1105.7498779296875,262.8500061035156,224.5,261.0,523.3499755859375,1102.1728515625,263.5899963378906,224.75,261.4100036621094,523.8800048828125,1102.385009765625,2930456,3541318,1467413,1173752,504246
2025-10-24 17:30:00+00:00,264.0199890136719,224.85000610351562,262.0,524.8200073242188,1101.5,264.1300048828125,225.39999389648438,262.25,525.0999755859375,1103.4998779296875,263.4100036621094,224.63499450683594,261.57501220703125,523.6699829101562,1099.75,263.6099853515625,224.83999633789062,261.7929992675781,523.77001953125,1102.4200439453125,2843868,2893965,1139624,1097997,378292
2025-10-24 18:30:00+00:00,263.5,224.3350067138672,261.2438049316406,524.85498046875,1099.699951171875,264.1000061035156,224.92999267578125,262.1300048828125,525.344970703125,1102.3599853515625,263.1499938964844,224.0800018310547,261.1000061035156,524.6710815429688,1098.260009765625,264.0249938964844,224.85499572753906,262.0400085449219,524.8400268554688,1101.800048828125,3187549,3037636,1122818,1206189,491231
2025-10-24 19:30:00+00:00,262.739990234375,224.25999450683594,260.5150146484375,523.5,1094.6800537109375,263.6600036621094,224.6699981689453,261.34259033203125,525.260009765625,1099.5,262.1300048828125,224.08999633789062,260.29998779296875,522.9500122070312,1094.4100341796875,263.510009765625,224.3300018310547,261.2200012207031,524.8300170898438,1099.4000244140625,4742484,4094096,2671214,2676795,724433
